event_id,player,market,line,bookmaker,game,game_time,bookmaker_last_update,market_last_update,minutes_stale,over_odds,under_odds
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_rebounds,3.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,146.0,-198.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_rebounds,9.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,102.0,-136.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_rebounds,9.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,-178.0,132.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Daniel Gafford,player_rebounds,3.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,-144.0,108.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_threes,1.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,198.0,-275.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_threes,1.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,102.0,-136.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_threes,4.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,158.0,-215.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_threes,2.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,158.0,-215.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_threes,1.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,132.0,-178.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_threes,3.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,126.0,-168.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_threes,0.5,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:10Z,0.71,-200.0,146.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_triple_double,,fanduel,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:34:46Z,3.11,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_assists,7.5,fanatics,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:27Z,0.42,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_double_double,,fanatics,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:27Z,0.42,,
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_points,25.5,fanatics,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:27Z,0.42,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_rebounds,6.5,fanatics,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:35:19Z,2.56,-175.0,125.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_threes,3.5,fanatics,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:27Z,0.42,-300.0,185.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_assists,7.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-115.0,-115.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_assists,5.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-160.0,124.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_assists,5.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-154.0,120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Walter Clayton Jr.,player_assists,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,124.0,-160.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_assists,2.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_points,33.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-130.0,100.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_points,25.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-110.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_points,13.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_points,12.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_points,10.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-130.0,100.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_points,9.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,110.0,-140.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_points,7.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_points_rebounds_assists,45.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-115.0,-115.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_points_rebounds_assists,39.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-115.0,-115.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_points_rebounds_assists,25.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-105.0,-125.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_points_rebounds_assists,17.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-105.0,-125.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_points_rebounds_assists,16.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_points_rebounds_assists,15.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_points_rebounds_assists,12.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_points_rebounds_assists,12.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-110.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_rebounds,10.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,135.0,-175.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_rebounds,9.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,110.0,-140.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_rebounds,6.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-160.0,124.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,P.J. Washington,player_rebounds,5.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-145.0,114.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Daniel Gafford,player_rebounds,4.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,105.0,-135.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_rebounds,4.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,110.0,-140.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_rebounds,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Walter Clayton Jr.,player_rebounds,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-115.0,-115.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_rebounds,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,114.0,-145.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_rebounds,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,150.0,-195.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_rebounds,2.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-120.0,-110.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_rebounds,1.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-180.0,140.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_rebounds,1.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,100.0,-130.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_steals,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,185.0,-245.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_steals,1.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,230.0,-315.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,160.0,-210.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,180.0,-238.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,200.0,-270.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,200.0,-270.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,260.0,-360.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_steals,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,280.0,-395.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_threes,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-210.0,160.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_threes,3.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,130.0,-166.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_threes,2.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,165.0,-215.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_threes,1.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,124.0,-160.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Kyle Filipowski,player_threes,1.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,145.0,-188.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_threes,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-188.0,145.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_threes,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,-125.0,-105.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Walter Clayton Jr.,player_threes,0.5,draftkings,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:36:48Z,1.07,230.0,-315.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_assists,2.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-104.0,-129.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Isaiah Collier,player_assists,5.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-148.0,111.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_assists,7.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-122.0,-109.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_assists,5.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-170.0,124.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Walter Clayton Jr.,player_assists,3.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,127.0,-170.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_points,25.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-112.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_points,12.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-105.0,-129.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_points,9.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,108.0,-145.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_points,14.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-112.0,-120.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,P.J. Washington,player_points,19.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-107.0,-125.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Keyonte George,player_points,35.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-109.0,-122.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Cooper Flagg,player_points,36.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-114.0,-117.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Naji Marshall,player_rebounds,4.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,105.0,-139.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Brice Sensabaugh,player_rebounds,1.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-110.0,-121.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Lauri Markkanen,player_rebounds,10.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,122.0,-162.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,P.J. Washington,player_rebounds,5.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-157.0,118.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Ace Bailey,player_rebounds,3.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,150.0,-205.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Max Christie,player_rebounds,3.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,109.0,-145.0
21aa1ed8a0bb40eb9edb2d5f94ff5457,Klay Thompson,player_rebounds,2.5,williamhill_us,Dallas Mavericks @ Utah Jazz,2025-12-16T02:11:00Z,,2025-12-16T03:37:11Z,0.69,-114.0,-117.0
