consensus_line,num_bookmakers,avg_vig,over_best_odds,over_best_book,over_avg_odds,over_worst_odds,over_worst_book,under_best_odds,under_best_book,under_avg_odds,under_worst_odds,under_worst_book,best_market_vig,avg_market_vig,is_arbitrage,arb_opportunity,arb_profit_pct,alternative_lines,num_alternative_lines,date,player,game
1.5,3,7.54,-159,williamhill_us,-161.3,-165,fanatics,120,fanatics,118.3,115,williamhill_us,6.84,7.54,False,0,0.0,,0,2025-10-28,Luguentz Dort,Oklahoma City Thunder @ Dallas Mavericks
1.5,6,7.0,115,fanatics,71.2,-114,betrivers,-117,betrivers,-139.0,-145,fanatics,0.43,16.58,False,0,0.0,,0,2025-10-28,Marcus Smart,Portland Trail Blazers @ Los Angeles Lakers
1.5,6,7.11,-130,bovada,-136.8,-144,fanduel,108,fanduel,102.7,100,fanatics,4.6,7.12,False,0,0.0,,0,2025-10-28,Matas Buzelis,Atlanta Hawks @ Chicago Bulls
2.5,6,6.85,-122,betrivers,-142.3,-155,betmgm,120,betmgm,41.0,-109,betrivers,0.41,29.66,False,0,0.0,,0,2025-10-28,Michael Porter Jr,Brooklyn Nets @ Houston Rockets
1.5,1,6.93,-110,betmgm,-110.0,-110,betmgm,-120,betmgm,-120.0,-120,betmgm,6.93,6.93,False,0,0.0,,0,2025-10-28,Mike Conley,Denver Nuggets @ Minnesota Timberwolves
2.5,7,6.92,106,draftkings,103.0,100,williamhill_us,-132,betrivers,-136.1,-140,fanatics,5.44,6.91,False,0,0.0,[1.5],1,2025-10-28,Miles Bridges,Charlotte Hornets @ Miami Heat
1.5,7,6.95,130,betrivers,121.6,115,williamhill_us,-150,fanatics,-162.0,-177,betrivers,3.48,6.96,False,0,0.0,,0,2025-10-28,Moses Moody,Memphis Grizzlies @ Golden State Warriors
1.5,1,7.45,-135,betmgm,-135.0,-135,betmgm,100,betmgm,100.0,100,betmgm,7.45,7.45,False,0,0.0,,0,2025-10-28,Naz Reid,Denver Nuggets @ Minnesota Timberwolves
1.5,4,7.21,-174,draftkings,-177.5,-182,betrivers,135,betrivers,131.2,125,williamhill_us,6.06,7.21,False,0,0.0,[2.5],1,2025-10-28,Nikola Jokic,Denver Nuggets @ Minnesota Timberwolves
1.5,7,7.01,210,bovada,-100.7,-165,fanatics,120,fanatics,56.4,-290,bovada,-22.29,14.1,True,1,22.29,,0,2025-10-28,Nikola Jovic,Charlotte Hornets @ Miami Heat
1.5,5,7.06,110,draftkings,104.6,100,fanatics,-130,fanatics,-139.2,-145,williamhill_us,4.14,7.07,False,0,0.0,,0,2025-10-28,Nikola Vucevic,Atlanta Hawks @ Chicago Bulls
1.5,2,7.38,110,fanatics,107.5,105,betmgm,-145,fanatics,-145.0,-145,fanatics,6.8,7.38,False,0,0.0,,0,2025-10-28,Noah Clowney,Brooklyn Nets @ Houston Rockets
2.5,8,7.14,155,bovada,-122.0,-175,fanatics,126,draftkings,79.0,-210,bovada,-16.54,10.82,True,1,16.54,,0,2025-10-28,Norman Powell,Charlotte Hornets @ Miami Heat
0.5,2,6.9,-150,fanatics,-152.5,-155,betmgm,115,fanatics,115.0,115,fanatics,6.51,6.91,False,0,0.0,,0,2025-10-28,Ochai Agbaji,Toronto Raptors @ San Antonio Spurs
1.5,6,7.05,105,betmgm,-36.8,-110,bovada,-120,bovada,-128.7,-145,betmgm,3.33,-16.81,False,0,0.0,,0,2025-10-28,P.J. Washington,Oklahoma City Thunder @ Dallas Mavericks
2.5,4,7.01,-150,fanatics,-152.0,-158,draftkings,122,draftkings,114.2,110,williamhill_us,5.05,6.99,False,0,0.0,,0,2025-10-28,Payton Pritchard,Boston Celtics @ New Orleans Pelicans
1.5,7,7.17,130,bovada,-144.0,-205,williamhill_us,150,williamhill_us,95.0,-170,bovada,-16.52,10.3,True,1,16.52,[2.5],1,2025-10-28,Quentin Grimes,Philadelphia 76ers @ Washington Wizards
1.5,6,6.94,107,draftkings,103.2,100,williamhill_us,-130,fanatics,-136.5,-140,betmgm,4.83,6.94,False,0,0.0,,0,2025-10-28,R.J. Barrett,Toronto Raptors @ San Antonio Spurs
1.5,2,7.54,-140,fanatics,-142.5,-145,betmgm,105,fanatics,105.0,105,fanatics,7.11,7.54,False,0,0.0,,0,2025-10-28,Reed Sheppard,Brooklyn Nets @ Houston Rockets
1.5,6,7.31,-135,betmgm,-158.3,-166,fanduel,127,draftkings,117.3,100,betmgm,1.5,7.3,False,0,0.0,,0,2025-10-28,Rui Hachimura,Portland Trail Blazers @ Los Angeles Lakers
1.5,4,7.14,130,betmgm,124.0,120,fanatics,-157,draftkings,-166.8,-175,betmgm,4.57,7.15,False,0,0.0,,0,2025-10-28,Ryan Dunn,Phoenix Suns @ Utah Jazz
0.5,2,8.24,350,betmgm,320.0,290,fanatics,-525,fanatics,-537.5,-550,betmgm,6.22,8.12,False,0,0.0,,0,2025-10-28,Ryan Kalkbrenner,Charlotte Hornets @ Miami Heat
2.5,3,7.17,-110,betmgm,-112.7,-115,fanatics,-115,fanatics,-118.3,-120,williamhill_us,5.87,7.18,False,0,0.0,,0,2025-10-28,Sam Hauser,Boston Celtics @ New Orleans Pelicans
1.5,7,7.15,-105,draftkings,-115.4,-127,betrivers,-105,betrivers,-116.0,-130,betmgm,2.44,7.28,False,0,0.0,,0,2025-10-28,Santi Aldama,Memphis Grizzlies @ Golden State Warriors
1.5,4,7.95,179,draftkings,165.8,155,fanatics,-225,fanduel,-236.8,-250,fanatics,5.07,7.93,False,0,0.0,[0.5],1,2025-10-28,Scottie Barnes,Toronto Raptors @ San Antonio Spurs
2.5,6,7.34,140,betrivers,123.3,105,betmgm,-145,betmgm,-167.0,-190,betrivers,0.85,7.32,False,0,0.0,[1.5],1,2025-10-28,Shaedon Sharpe,Portland Trail Blazers @ Los Angeles Lakers
1.5,6,7.1,-144,draftkings,-159.3,-190,betmgm,140,betmgm,118.8,111,draftkings,0.68,7.14,False,0,0.0,[2.5],1,2025-10-28,Shai Gilgeous-Alexander,Oklahoma City Thunder @ Dallas Mavericks
1.5,2,7.26,-125,fanatics,-127.5,-130,betmgm,-105,fanatics,-105.0,-105,fanatics,6.78,7.26,False,0,0.0,,0,2025-10-28,Simone Fontecchio,Charlotte Hornets @ Miami Heat
4.5,6,7.01,-114,fanduel,-123.7,-135,betmgm,100,betmgm,-74.2,-117,betrivers,3.27,-2.13,False,0,0.0,[3.5],1,2025-10-28,Stephen Curry,Memphis Grizzlies @ Golden State Warriors
1.5,4,7.81,150,betmgm,142.8,135,fanatics,-191,draftkings,-199.5,-210,fanatics,5.64,7.81,False,0,0.0,,0,2025-10-28,Stephon Castle,Toronto Raptors @ San Antonio Spurs
1.5,5,7.3,-154,fanduel,-165.2,-177,draftkings,135,draftkings,122.2,116,fanduel,3.18,7.3,False,0,0.0,,0,2025-10-28,Svi Mykhailiuk,Phoenix Suns @ Utah Jazz
0.5,2,8.58,-235,betmgm,-242.5,-250,fanatics,175,betmgm,165.0,155,fanatics,6.51,8.54,False,0,0.0,,0,2025-10-28,Tari Eason,Brooklyn Nets @ Houston Rockets
0.5,2,8.69,-220,betmgm,-222.5,-225,fanatics,165,betmgm,152.5,140,fanatics,6.49,8.6,False,0,0.0,,0,2025-10-28,Terance Mann,Brooklyn Nets @ Houston Rockets
0.5,1,7.45,-135,betmgm,-135.0,-135,betmgm,100,betmgm,100.0,100,betmgm,7.45,7.45,False,0,0.0,,0,2025-10-28,Terrence Shannon Jr.,Denver Nuggets @ Minnesota Timberwolves
1.5,1,7.11,-140,betmgm,-140.0,-140,betmgm,105,betmgm,105.0,105,betmgm,7.11,7.11,False,0,0.0,,0,2025-10-28,Tim Hardaway Jr,Denver Nuggets @ Minnesota Timberwolves
1.5,6,6.92,-130,fanatics,-139.0,-155,betmgm,115,betmgm,105.0,100,fanduel,3.03,6.94,False,0,0.0,,0,2025-10-28,Toumani Camara,Portland Trail Blazers @ Los Angeles Lakers
2.5,5,7.22,-130,betmgm,-141.4,-154,fanduel,116,fanduel,65.6,-105,betmgm,2.82,18.96,False,0,0.0,,0,2025-10-28,Trae Young,Atlanta Hawks @ Chicago Bulls
2.5,3,7.4,125,fanatics,125.0,125,fanatics,-165,betmgm,-170.0,-175,fanatics,6.71,7.41,False,0,0.0,[1.5],1,2025-10-28,Tre Johnson,Philadelphia 76ers @ Washington Wizards
0.5,2,6.95,-110,betmgm,-112.5,-115,fanatics,-115,fanatics,-117.5,-120,betmgm,5.87,6.96,False,0,0.0,,0,2025-10-28,Tre Jones,Atlanta Hawks @ Chicago Bulls
1.5,2,7.6,130,betmgm,127.5,125,fanatics,-175,fanatics,-175.0,-175,fanatics,7.11,7.59,False,0,0.0,,0,2025-10-28,Tre Mann,Charlotte Hornets @ Miami Heat
2.5,7,6.86,180,bovada,-85.0,-132,williamhill_us,101,draftkings,-36.9,-245,bovada,-14.53,-27.12,True,1,14.53,,0,2025-10-28,Trey Murphy III,Boston Celtics @ New Orleans Pelicans
3.5,7,6.9,100,betrivers,-77.4,-113,draftkings,-114,draftkings,-124.7,-134,betrivers,3.27,-0.86,False,0,0.0,[2.5],1,2025-10-28,Tyrese Maxey,Philadelphia 76ers @ Washington Wizards
2.5,8,6.95,145,bovada,132.6,120,fanatics,-165,fanatics,-177.5,-190,bovada,3.08,6.95,False,0,0.0,,0,2025-10-28,VJ Edgecombe,Philadelphia 76ers @ Washington Wizards
1.5,7,7.15,210,bovada,-92.4,-155,draftkings,119,draftkings,21.3,-290,bovada,-22.08,30.48,True,1,22.08,,0,2025-10-28,Victor Wembanyama,Toronto Raptors @ San Antonio Spurs
0.5,2,8.94,230,betmgm,215.0,200,fanatics,-325,betmgm,-337.5,-350,fanatics,6.77,8.89,False,0,0.0,,0,2025-10-28,Walker Kessler,Phoenix Suns @ Utah Jazz
1.5,3,7.37,125,betmgm,121.7,120,williamhill_us,-160,betmgm,-165.0,-170,williamhill_us,5.98,7.38,False,0,0.0,,0,2025-10-28,Walter Clayton Jr.,Phoenix Suns @ Utah Jazz
1.5,6,6.73,-118,betmgm,-124.3,-135,bovada,105,bovada,-39.0,-110,fanatics,2.91,-16.52,False,0,0.0,,0,2025-10-28,Zaccharie Risacher,Atlanta Hawks @ Chicago Bulls
0.5,1,10.04,210,fanatics,210.0,210,fanatics,-350,fanatics,-350.0,-350,fanatics,10.04,10.04,False,0,0.0,,0,2025-10-28,Zion Williamson,Boston Celtics @ New Orleans Pelicans
2.5,8,6.91,190,bovada,-82.5,-135,betmgm,100,betmgm,-103.0,-260,bovada,-15.52,-4.06,True,1,15.52,,0,2025-10-29,A.J. Green,New York Knicks @ Milwaukee Bucks
1.5,6,7.06,210,bovada,-93.7,-165,fanatics,120,fanatics,47.7,-290,bovada,-22.29,16.08,True,1,22.29,,0,2025-10-29,Aaron Wiggins,Sacramento Kings @ Oklahoma City Thunder
1.5,4,7.86,167,betonlineag,148.8,130,betmgm,-175,betmgm,-209.2,-225,fanatics,1.09,7.86,False,0,0.0,[0.5],1,2025-10-29,Ajay Mitchell,Sacramento Kings @ Oklahoma City Thunder
1.5,8,6.95,115,betmgm,79.0,-103,betrivers,-130,betrivers,-137.8,-155,betmgm,3.03,13.8,False,0,0.0,,0,2025-10-29,Al Horford,Los Angeles Clippers @ Golden State Warriors
0.5,7,6.75,-130,betonlineag,-141.1,-160,betmgm,125,betmgm,107.4,100,betonlineag,0.97,6.74,False,0,0.0,,0,2025-10-29,Alperen Sengun,Houston Rockets @ Toronto Raptors
0.5,4,7.97,230,betmgm,215.0,190,fanatics,-294,betonlineag,-319.8,-335,williamhill_us,4.92,7.92,False,0,0.0,,0,2025-10-29,Amen Thompson,Houston Rockets @ Toronto Raptors
2.5,8,6.96,210,bovada,-83.6,-145,betmgm,105,betmgm,-103.9,-290,bovada,-18.96,-3.51,True,1,18.96,,0,2025-10-29,Anfernee Simons,Cleveland Cavaliers @ Boston Celtics
0.5,3,7.48,-175,fanatics,-175.3,-176,williamhill_us,130,williamhill_us,128.3,125,fanatics,7.11,7.48,False,0,0.0,,0,2025-10-29,Anthony Black,Orlando Magic @ Detroit Pistons
0.5,3,8.23,185,betmgm,176.7,170,fanatics,-250,williamhill_us,-258.3,-275,fanatics,6.52,8.24,False,0,0.0,,0,2025-10-29,Ausar Thompson,Orlando Magic @ Detroit Pistons
0.5,4,7.13,105,fanatics,47.5,-115,betonlineag,-112,betonlineag,-130.8,-140,fanatics,1.61,24.46,False,0,0.0,,0,2025-10-29,Ben Saraf,Atlanta Hawks @ Brooklyn Nets
1.5,3,7.03,130,betonlineag,126.7,125,fanatics,-165,betmgm,-169.7,-175,fanatics,5.74,7.03,False,0,0.0,,0,2025-10-29,Bobby Portis,New York Knicks @ Milwaukee Bucks
1.5,5,6.92,-150,fanatics,-155.6,-160,draftkings,123,draftkings,117.2,115,fanatics,4.84,6.92,False,0,0.0,,0,2025-10-29,Brandin Podziemski,Los Angeles Clippers @ Golden State Warriors
1.5,8,6.88,-108,fanduel,-114.2,-121,betrivers,-109,betrivers,-115.5,-122,fanduel,4.08,6.92,False,0,0.0,,0,2025-10-29,Brandon Ingram,Houston Rockets @ Toronto Raptors
1.5,3,7.5,139,betonlineag,133.0,130,fanatics,-175,betmgm,-182.3,-190,fanatics,5.48,7.5,False,0,0.0,,0,2025-10-29,Brook Lopez,Los Angeles Clippers @ Golden State Warriors
1.5,8,6.8,210,bovada,-109.6,-182,betrivers,135,betrivers,66.4,-290,bovada,-25.19,12.4,True,1,25.19,,0,2025-10-29,Buddy Hield,Los Angeles Clippers @ Golden State Warriors
1.5,7,7.41,165,bovada,-142.1,-210,fanatics,146,draftkings,88.6,-220,bovada,-21.61,11.73,True,1,21.61,[2.5],1,2025-10-29,Cade Cunningham,Orlando Magic @ Detroit Pistons
2.5,8,6.84,105,betmgm,-58.4,-120,draftkings,-108,draftkings,-122.1,-140,betmgm,0.7,-8.16,False,0,0.0,,0,2025-10-29,Cam Thomas,Atlanta Hawks @ Brooklyn Nets
1.5,8,6.94,117,betrivers,81.4,-105,betmgm,-125,betmgm,-141.0,-157,betrivers,1.64,13.64,False,0,0.0,,0,2025-10-29,Cason Wallace,Sacramento Kings @ Oklahoma City Thunder
1.5,8,6.99,-110,bovada,-116.8,-135,betmgm,100,betmgm,-88.8,-120,bovada,2.38,0.88,False,0,0.0,,0,2025-10-29,Chet Holmgren,Sacramento Kings @ Oklahoma City Thunder
0.5,2,7.77,-175,fanatics,-180.0,-185,betmgm,135,betmgm,130.0,125,fanatics,6.19,7.76,False,0,0.0,,0,2025-10-29,Chris Paul,Los Angeles Clippers @ Golden State Warriors
1.5,7,7.09,136,draftkings,123.9,110,bovada,-145,bovada,-166.1,-177,draftkings,1.56,7.1,False,0,0.0,,0,2025-10-29,Cole Anthony,New York Knicks @ Milwaukee Bucks
0.5,3,6.64,-110,fanatics,-113.0,-119,betonlineag,-109,betonlineag,-115.7,-120,fanatics,4.53,6.68,False,0,0.0,,0,2025-10-29,Craig Porter Jr,Cleveland Cavaliers @ Boston Celtics
0.5,2,8.95,210,betmgm,200.0,190,fanatics,-295,betmgm,-310.0,-325,fanatics,6.94,8.94,False,0,0.0,,0,2025-10-29,Day'Ron Sharpe,Atlanta Hawks @ Brooklyn Nets
1.5,6,6.93,150,bovada,-137.3,-205,fanduel,152,fanduel,87.0,-200,bovada,-20.32,11.34,True,1,20.32,[2.5],1,2025-10-29,De'Andre Hunter,Cleveland Cavaliers @ Boston Celtics
1.5,2,8.89,170,betmgm,160.0,150,fanatics,-235,betmgm,-237.5,-240,fanatics,7.19,8.83,False,0,0.0,,0,2025-10-29,DeMar DeRozan,Sacramento Kings @ Oklahoma City Thunder
1.5,8,7.08,130,bovada,117.0,105,betmgm,-142,draftkings,-156.4,-175,betrivers,2.16,7.08,False,0,0.0,,0,2025-10-29,Dean Wade,Cleveland Cavaliers @ Boston Celtics
1.5,8,6.94,116,betrivers,26.8,-118,betmgm,-115,betmgm,-135.1,-155,betrivers,-0.22,36.36,True,1,0.22,,0,2025-10-29,Dennis Schroder,Sacramento Kings @ Oklahoma City Thunder
0.5,2,8.89,-200,betmgm,-205.0,-210,fanatics,145,betmgm,140.0,135,fanatics,7.48,8.88,False,0,0.0,,0,2025-10-29,Derrick Jones,Los Angeles Clippers @ Golden State Warriors
3.5,8,6.93,180,bovada,-88.8,-150,betmgm,110,betmgm,-72.0,-245,bovada,-16.67,-11.12,True,1,16.67,,0,2025-10-29,Derrick White,Cleveland Cavaliers @ Boston Celtics
2.5,8,6.88,105,bovada,-82.1,-121,betrivers,-110,betrivers,-123.6,-135,bovada,1.16,0.37,False,0,0.0,,0,2025-10-29,Desmond Bane,Orlando Magic @ Detroit Pistons
0.5,2,7.26,-105,fanatics,-105.0,-105,fanatics,-125,fanatics,-127.5,-130,betmgm,6.78,7.26,False,0,0.0,,0,2025-10-29,Domantas Sabonis,Sacramento Kings @ Oklahoma City Thunder
3.5,6,7.19,134,fanduel,125.5,120,williamhill_us,-160,betmgm,-169.2,-180,fanduel,4.27,7.19,False,0,0.0,[2.5],1,2025-10-29,Donovan Mitchell,Cleveland Cavaliers @ Boston Celtics
1.5,7,7.46,165,draftkings,156.0,135,betmgm,-185,betmgm,-216.6,-240,fanatics,2.65,7.47,False,0,0.0,[0.5],1,2025-10-29,Draymond Green,Los Angeles Clippers @ Golden State Warriors
2.5,7,6.88,102,fanduel,-16.0,-105,betmgm,-125,draftkings,-129.7,-136,fanduel,5.06,-29.74,False,0,0.0,[1.5],1,2025-10-29,Duncan Robinson,Orlando Magic @ Detroit Pistons
0.5,5,6.8,110,betmgm,106.0,104,draftkings,-135,draftkings,-139.6,-145,betmgm,5.07,6.81,False,0,0.0,,0,2025-10-29,Dyson Daniels,Atlanta Hawks @ Brooklyn Nets
1.5,3,7.08,120,williamhill_us,120.0,120,williamhill_us,-155,betmgm,-160.7,-165,fanatics,6.24,7.09,False,0,0.0,,0,2025-10-29,Egor Demin,Atlanta Hawks @ Brooklyn Nets
1.5,8,6.86,-105,fanatics,-108.4,-110,williamhill_us,-119,draftkings,-121.5,-125,fanatics,5.56,6.86,False,0,0.0,,0,2025-10-29,Evan Mobley,Cleveland Cavaliers @ Boston Celtics
1.5,8,6.85,-105,betmgm,-113.4,-124,betrivers,-107,betrivers,-116.5,-125,williamhill_us,2.91,6.94,False,0,0.0,,0,2025-10-29,Franz Wagner,Orlando Magic @ Detroit Pistons
2.5,7,6.94,-158,draftkings,-163.0,-170,bovada,130,bovada,122.4,118,fanduel,4.72,6.94,False,0,0.0,[3.5],1,2025-10-29,Gary Trent Jr,New York Knicks @ Milwaukee Bucks
0.5,3,6.85,128,betonlineag,117.7,110,betmgm,-150,fanatics,-155.7,-167,betonlineag,3.86,6.83,False,0,0.0,,0,2025-10-29,Giannis Antetokounmpo,New York Knicks @ Milwaukee Bucks
2.5,8,6.87,123,betrivers,84.5,-106,fanduel,-125,fanduel,-144.9,-165,betrivers,0.4,13.36,False,0,0.0,,0,2025-10-29,Immanuel Quickley,Houston Rockets @ Toronto Raptors
0.5,3,7.35,110,fanatics,108.3,105,williamhill_us,-145,fanatics,-146.0,-148,williamhill_us,6.8,7.35,False,0,0.0,,0,2025-10-29,Isaiah Stewart II,Orlando Magic @ Detroit Pistons
1.5,8,7.28,190,bovada,-127.0,-190,fanatics,132,draftkings,78.4,-260,bovada,-22.41,12.01,True,1,22.41,,0,2025-10-29,Jabari Smith Jr,Houston Rockets @ Toronto Raptors
2.5,8,6.99,-115,betmgm,-131.6,-145,bovada,110,bovada,24.0,-118,betmgm,1.11,37.47,False,0,0.0,,0,2025-10-29,Jalen Brunson,New York Knicks @ Milwaukee Bucks
0.5,5,6.96,-130,betonlineag,-134.0,-140,betmgm,105,betmgm,101.2,100,betonlineag,5.3,6.97,False,0,0.0,,0,2025-10-29,Jalen Johnson,Atlanta Hawks @ Brooklyn Nets
1.5,8,6.88,-108,draftkings,-114.1,-120,betrivers,-112,betrivers,-115.5,-120,draftkings,4.75,6.89,False,0,0.0,,0,2025-10-29,Jalen Suggs,Orlando Magic @ Detroit Pistons
0.5,4,7.01,-145,fanatics,-153.2,-160,betmgm,120,betmgm,115.0,110,fanatics,4.64,7.02,False,0,0.0,,0,2025-10-29,Jamal Shead,Houston Rockets @ Toronto Raptors
2.5,8,7.01,155,bovada,-108.5,-162,betrivers,120,betrivers,69.9,-210,bovada,-15.33,10.91,True,1,15.33,,0,2025-10-29,James Harden,Los Angeles Clippers @ Golden State Warriors
1.5,8,7.04,170,bovada,-138.4,-190,fanatics,145,betmgm,89.6,-230,bovada,-22.15,10.78,True,1,22.15,,0,2025-10-29,Jaylen Brown,Cleveland Cavaliers @ Boston Celtics
1.5,7,7.41,145,betmgm,136.9,130,bovada,-170,bovada,-187.7,-210,fanatics,3.78,7.46,False,0,0.0,,0,2025-10-29,Jaylon Tyson,Cleveland Cavaliers @ Boston Celtics
0.5,3,6.69,-105,betmgm,-110.7,-115,fanatics,-115,betonlineag,-118.3,-125,betmgm,4.71,6.73,False,0,0.0,,0,2025-10-29,Jimmy Butler,Los Angeles Clippers @ Golden State Warriors
0.5,2,6.91,-165,betmgm,-170.0,-175,fanatics,130,betmgm,127.5,125,fanatics,5.74,6.92,False,0,0.0,,0,2025-10-29,John Collins,Los Angeles Clippers @ Golden State Warriors
1.5,7,7.54,186,betonlineag,177.3,160,fanatics,-239,draftkings,-250.6,-275,fanatics,5.47,7.54,False,0,0.0,[0.5],1,2025-10-29,Jonathan Kuminga,Los Angeles Clippers @ Golden State Warriors
0.5,2,8.23,-185,betmgm,-187.5,-190,fanatics,135,betmgm,132.5,130,fanatics,7.47,8.23,False,0,0.0,,0,2025-10-29,Josh Hart,New York Knicks @ Milwaukee Bucks
0.5,1,6.4,-192,betonlineag,-192.0,-192,betonlineag,146,betonlineag,146.0,146,betonlineag,6.4,6.4,False,0,0.0,,0,2025-10-29,Josh Minott,Cleveland Cavaliers @ Boston Celtics
0.5,4,7.97,-204,betonlineag,-224.8,-250,fanatics,160,williamhill_us,157.5,155,betonlineag,5.57,8.04,False,0,0.0,,0,2025-10-29,Josh Okogie,Houston Rockets @ Toronto Raptors
1.5,8,7.23,165,bovada,-144.5,-200,betrivers,148,betrivers,93.5,-220,bovada,-21.94,10.78,True,1,21.94,,0,2025-10-29,Karl-Anthony Towns,New York Knicks @ Milwaukee Bucks
1.5,7,7.15,175,bovada,-108.3,-165,fanatics,120,fanatics,65.0,-240,bovada,-18.18,12.6,True,1,18.18,[2.5],1,2025-10-29,Kawhi Leonard,Los Angeles Clippers @ Golden State Warriors
1.5,8,7.12,160,betrivers,140.1,125,betmgm,-165,betmgm,-189.8,-220,betrivers,0.73,7.13,False,0,0.0,,0,2025-10-29,Keon Ellis,Sacramento Kings @ Oklahoma City Thunder
2.5,5,6.98,154,fanduel,133.4,120,fanatics,-159,draftkings,-179.0,-210,fanduel,0.76,7.0,False,0,0.0,[1.5],1,2025-10-29,Kevin Durant,Houston Rockets @ Toronto Raptors
0.5,2,9.19,-200,betmgm,-212.5,-225,fanatics,145,betmgm,142.5,140,fanatics,7.48,9.24,False,0,0.0,,0,2025-10-29,Kris Dunn,Los Angeles Clippers @ Golden State Warriors
1.5,8,7.05,210,bovada,-101.4,-152,fanduel,114,fanduel,59.4,-290,bovada,-21.01,13.09,True,1,21.01,,0,2025-10-29,Kristaps Porzingis,Atlanta Hawks @ Brooklyn Nets
0.5,2,8.93,-210,betmgm,-217.5,-225,fanatics,155,betmgm,147.5,140,fanatics,6.96,8.91,False,0,0.0,,0,2025-10-29,Kyle Kuzma,New York Knicks @ Milwaukee Bucks
1.5,5,6.91,-118,betmgm,-122.6,-130,draftkings,100,draftkings,-67.8,-115,betmgm,4.13,-4.52,False,0,0.0,,0,2025-10-29,Lonzo Ball,Cleveland Cavaliers @ Boston Celtics
1.5,8,7.11,-158,fanduel,-163.2,-170,williamhill_us,126,draftkings,121.8,118,fanduel,5.49,7.11,False,0,0.0,,0,2025-10-29,Luguentz Dort,Sacramento Kings @ Oklahoma City Thunder
1.5,5,7.26,150,betmgm,138.8,130,fanatics,-179,draftkings,-188.8,-200,betmgm,4.16,7.25,False,0,0.0,,0,2025-10-29,Luke Kennard,Atlanta Hawks @ Brooklyn Nets
1.5,6,6.96,-145,fanatics,-146.8,-152,draftkings,117,draftkings,110.7,105,williamhill_us,5.27,6.96,False,0,0.0,[2.5],1,2025-10-29,Malik Monk,Sacramento Kings @ Oklahoma City Thunder
2.5,8,6.91,170,bovada,-110.6,-160,betmgm,121,draftkings,70.6,-230,bovada,-17.71,11.13,True,1,17.71,,0,2025-10-29,Michael Porter Jr,Atlanta Hawks @ Brooklyn Nets
1.5,8,6.99,190,bovada,-99.9,-156,betonlineag,120,betonlineag,60.5,-260,bovada,-20.06,12.27,True,1,20.06,,0,2025-10-29,Mikal Bridges,New York Knicks @ Milwaukee Bucks
1.5,8,6.77,-118,betmgm,-123.1,-135,bovada,105,bovada,-81.8,-113,betrivers,2.91,0.16,False,0,0.0,,0,2025-10-29,Moses Moody,Los Angeles Clippers @ Golden State Warriors
1.5,8,6.96,185,bovada,-114.1,-165,fanatics,120,fanatics,71.6,-250,bovada,-19.46,11.56,True,1,19.46,,0,2025-10-29,Myles Turner,New York Knicks @ Milwaukee Bucks
0.5,1,11.67,175,fanatics,175.0,175,fanatics,-305,fanatics,-305.0,-305,fanatics,11.67,11.67,False,0,0.0,,0,2025-10-29,Neemias Queta,Cleveland Cavaliers @ Boston Celtics
1.5,8,7.22,175,bovada,-133.9,-200,betmgm,145,betmgm,84.8,-240,bovada,-22.82,11.37,True,1,22.82,,0,2025-10-29,Nickeil Alexander-Walker,Atlanta Hawks @ Brooklyn Nets
0.5,2,8.89,-200,betmgm,-205.0,-210,fanatics,145,betmgm,140.0,135,fanatics,7.48,8.88,False,0,0.0,,0,2025-10-29,Nicolas Batum,Los Angeles Clippers @ Golden State Warriors
1.5,5,6.96,100,draftkings,-74.2,-135,betmgm,100,betmgm,-76.8,-129,draftkings,0.0,-13.97,False,0,0.0,,0,2025-10-29,Noah Clowney,Atlanta Hawks @ Brooklyn Nets
2.5,8,6.92,-104,fanduel,-109.9,-115,betmgm,-115,betmgm,-120.2,-128,fanduel,4.47,6.95,False,0,0.0,,0,2025-10-29,OG Anunoby,New York Knicks @ Milwaukee Bucks
0.5,4,6.83,-125,betmgm,-129.8,-135,betonlineag,104,betonlineag,-1.5,-105,williamhill_us,4.58,-42.05,False,0,0.0,,0,2025-10-29,Ochai Agbaji,Houston Rockets @ Toronto Raptors
0.5,3,7.46,-140,betmgm,-144.3,-148,williamhill_us,110,fanatics,106.7,105,williamhill_us,5.95,7.46,False,0,0.0,,0,2025-10-29,Onyeka Okongwu,Atlanta Hawks @ Brooklyn Nets
1.5,8,6.85,105,bovada,-52.9,-108,draftkings,-120,draftkings,-128.2,-140,betmgm,3.33,-9.22,False,0,0.0,,0,2025-10-29,Paolo Banchero,Orlando Magic @ Detroit Pistons
2.5,8,6.99,145,bovada,-123.4,-175,betrivers,130,betrivers,81.9,-190,bovada,-15.71,10.22,True,1,15.71,,0,2025-10-29,Payton Pritchard,Cleveland Cavaliers @ Boston Celtics
1.5,8,6.94,190,bovada,-102.4,-158,fanduel,118,fanduel,37.5,-260,bovada,-19.65,23.31,True,1,19.65,,0,2025-10-29,R.J. Barrett,Houston Rockets @ Toronto Raptors
1.5,7,7.22,175,bovada,-129.4,-193,draftkings,147,draftkings,79.6,-240,bovada,-23.15,12.1,True,1,23.15,[2.5],1,2025-10-29,Reed Sheppard,Houston Rockets @ Toronto Raptors
0.5,1,6.71,-165,betmgm,-165.0,-165,betmgm,125,betmgm,125.0,125,betmgm,6.71,6.71,False,0,0.0,,0,2025-10-29,Ron Holland,Orlando Magic @ Detroit Pistons
