strategy_rank,strategy_side,strategy_market,strategy_category,strategy_category_type,strategy_edge,strategy_implied,strategy_hit_rate,strategy_bet_won,date,player,game,matchup,opponent,home_away,market,line,actual,hit_over,n_books,n_distinct_lines,prop_min_line,prop_max_line,prop_line_spread,is_min_line,is_max_line,total_vig,over_vig,under_vig,fair_over,fair_under,implied_over_prob,implied_under_prob,error,error_pct,abs_error,cat_liquidity,cat_vig_structure,cat_line_quartile,cat_line_position,is_consensus_line,lst_bookmakers,lst_over_odds,lst_under_odds,lst_implied_over,lst_implied_under,lst_total_vig,lst_over_vig,lst_under_vig,lst_fair_over,lst_fair_under,lst_errors,lst_error_pcts,lst_lines,lst_hit_over,lst_actuals,lst_distinct_lines,n,prop_n_books,prop_n_distinct_lines,prop_line_std,prop_line_mean,prop_min_vig,prop_over_odds_min,prop_over_odds_max,prop_implied_over_min,prop_implied_over_max,prop_over_odds_spread,prop_implied_range,avg_line,std_line,abs_error_pct,avg_error,avg_error_pct,std_error,hit_over_rate,avg_total_vig,avg_over_vig,avg_under_vig,avg_fair_over,avg_fair_under,line_over_odds_min,line_over_odds_max,line_under_odds_min,line_under_odds_max,line_over_odds_spread,line_under_odds_spread,line_implied_over_min,line_implied_over_max,line_implied_range,line_vig_min,line_vig_max,line_vig_range,bookmaker,over_odds,under_odds,cat_market_structure
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-11-23,Derrick White,Orlando Magic @ Boston Celtics,BOS vs. ORL,ORL,HOME,player_steals,1.5,2,1,2,1,1.5,1.5,0.0,1,1,0.06963318386050354,0.027672174099178604,0.04196100976132494,0.39715501484091353,0.6028449851590865,0.4248271889400922,0.6448059949204115,-0.5,-0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[124.0, 148.0]","[-166.0, -199.0]","[0.44642857142857145, 0.4032258064516129]","[0.6240601503759399, 0.6655518394648829]","[0.07048872180451138, 0.06877764591649571]","[0.029396086792926157, 0.02594826140543105]","[0.04109263501158522, 0.04282938451106466]","[0.4170324846356453, 0.37727754504618183]","[0.5829675153643546, 0.6227224549538183]","[-0.5, -0.5]","[-0.3333333333333333, -0.3333333333333333]","[1.5, 1.5]","[1, 1]","[2, 2]",[1.5],2,2,1,0.0,1.5,0.06877764591649571,124.0,148.0,0.4032258064516129,0.44642857142857145,24.0,0.043202764976958574,1.5,0,0.3333333333333333,-0.5,-0.3333333333333333,0,1.0,0.06963318386050354,0.027672174099178604,0.04196100976132494,0.39715501484091353,0.6028449851590865,124.0,148.0,-199.0,-166.0,24.0,33.0,0.4032258064516129,0.44642857142857145,0.043202764976958574,0.06877764591649571,0.07048872180451138,0.0017110758880156673,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-24,Josh Giddey,Chicago Bulls @ New Orleans Pelicans,CHI @ NOP,NOP,AWAY,player_steals,1.5,0,0,2,1,1.5,1.5,0.0,1,1,0.06950190974280823,0.024989547524891687,0.044512362217916546,0.3599213540974967,0.6400786459025034,0.3849109016223884,0.6845910081204198,1.5,1.0,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[174.0, 147.0]","[-240.0, -197.0]","[0.36496350364963503, 0.4048582995951417]","[0.7058823529411765, 0.6632996632996633]","[0.07084585659081138, 0.06815796289480508]","[0.024145540538167476, 0.025833554511615897]","[0.04670031605264391, 0.04232440838318918]","[0.34081796311146756, 0.3790247450835258]","[0.6591820368885326, 0.6209752549164741]","[1.5, 1.5]","[1.0, 1.0]","[1.5, 1.5]","[0, 0]","[0, 0]",[1.5],2,2,1,0.0,1.5,0.06815796289480508,147.0,174.0,0.36496350364963503,0.4048582995951417,27.0,0.039894795945506656,1.5,0,1.0,1.5,1.0,0,0.0,0.06950190974280823,0.024989547524891687,0.044512362217916546,0.3599213540974967,0.6400786459025034,147.0,174.0,-240.0,-197.0,27.0,43.0,0.36496350364963503,0.4048582995951417,0.039894795945506656,0.06815796289480508,0.07084585659081138,0.002687893696006305,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-11-24,Mikal Bridges,New York Knicks @ Brooklyn Nets,NYK @ BKN,BKN,AWAY,player_steals,1.5,2,1,2,1,1.5,1.5,0.0,1,1,0.07077445368496382,0.03653025568108492,0.0342441980038789,0.51641888606092,0.4835811139390801,0.5529491417420049,0.517825311942959,-0.5,-0.3333333333333333,0.5,thin (1-2 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[-138.0, -111.0]","[104.0, -120.0]","[0.5798319327731093, 0.5260663507109005]","[0.49019607843137253, 0.5454545454545454]","[0.07002801120448177, 0.07152089616544588]","[0.03794711601918255, 0.0351133953429873]","[0.03208089518529922, 0.03640750082245858]","[0.5418848167539267, 0.49095295536791317]","[0.4581151832460733, 0.5090470446320868]","[-0.5, -0.5]","[-0.3333333333333333, -0.3333333333333333]","[1.5, 1.5]","[1, 1]","[2, 2]",[1.5],2,2,1,0.0,1.5,0.07002801120448177,-138.0,-111.0,0.5260663507109005,0.5798319327731093,27.0,0.05376558206220883,1.5,0,0.3333333333333333,-0.5,-0.3333333333333333,0,1.0,0.07077445368496382,0.03653025568108492,0.0342441980038789,0.51641888606092,0.4835811139390801,-138.0,-111.0,-120.0,104.0,27.0,224.0,0.5260663507109005,0.5798319327731093,0.05376558206220883,0.07002801120448177,0.07152089616544588,0.0014928849609641137,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-11-24,Nikola Jokic,Denver Nuggets @ Memphis Grizzlies,DEN @ MEM,MEM,AWAY,player_steals,1.5,2,1,2,1,1.5,1.5,0.0,1,1,0.06887291801084916,0.03381189586409239,0.03506102214675677,0.4909628789106824,0.5090371210893175,0.5247747747747749,0.5440981432360743,-0.5,-0.3333333333333333,0.5,thin (1-2 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[-122.0, 100.0]","[-108.0, -132.0]","[0.5495495495495496, 0.5]","[0.5192307692307693, 0.5689655172413793]","[0.06878031878031887, 0.06896551724137945]","[0.035365727212055664, 0.032258064516129115]","[0.03341459156826321, 0.036707452725250334]","[0.5141838223374939, 0.4677419354838709]","[0.48581617766250607, 0.532258064516129]","[-0.5, -0.5]","[-0.3333333333333333, -0.3333333333333333]","[1.5, 1.5]","[1, 1]","[2, 2]",[1.5],2,2,1,0.0,1.5,0.06878031878031887,-122.0,100.0,0.5,0.5495495495495496,222.0,0.0495495495495496,1.5,0,0.3333333333333333,-0.5,-0.3333333333333333,0,1.0,0.06887291801084916,0.03381189586409239,0.03506102214675677,0.4909628789106824,0.5090371210893175,-122.0,100.0,-132.0,-108.0,222.0,24.0,0.5,0.5495495495495496,0.0495495495495496,0.06878031878031887,0.06896551724137945,0.00018519846106057614,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-24,Scottie Barnes,Cleveland Cavaliers @ Toronto Raptors,TOR vs. CLE,CLE,HOME,player_steals,1.5,1,0,2,1,1.5,1.5,0.0,1,1,0.06972711952294541,0.030827075654527636,0.03890004386841778,0.4423872100597581,0.5576127899402419,0.4732142857142857,0.5965128338086596,0.5,0.3333333333333333,0.5,thin (1-2 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[100.0, 124.0]","[-132.0, -166.0]","[0.5, 0.44642857142857145]","[0.5689655172413793, 0.6240601503759399]","[0.06896551724137945, 0.07048872180451138]","[0.032258064516129115, 0.029396086792926157]","[0.036707452725250334, 0.04109263501158522]","[0.4677419354838709, 0.4170324846356453]","[0.532258064516129, 0.5829675153643546]","[0.5, 0.5]","[0.3333333333333333, 0.3333333333333333]","[1.5, 1.5]","[0, 0]","[1, 1]",[1.5],2,2,1,0.0,1.5,0.06896551724137945,100.0,124.0,0.44642857142857145,0.5,24.0,0.05357142857142855,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06972711952294541,0.030827075654527636,0.03890004386841778,0.4423872100597581,0.5576127899402419,100.0,124.0,-166.0,-132.0,24.0,34.0,0.44642857142857145,0.5,0.05357142857142855,0.06896551724137945,0.07048872180451138,0.0015232045631319302,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-25,Franz Wagner,Orlando Magic @ Philadelphia 76ers,ORL @ PHI,PHI,AWAY,player_steals,1.5,1,0,2,1,1.5,1.5,0.0,1,1,0.06858182923345835,0.022958345390040213,0.04562348384341813,0.33507960663287417,0.6649203933671257,0.35803795202291444,0.7105438772105439,0.5,0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel']","[166.0, 194.0]","[-224.0, -270.0]","[0.37593984962406013, 0.3401360544217687]","[0.691358024691358, 0.7297297297297297]","[0.06729787431541823, 0.06986578415149847]","[0.02370467828991507, 0.022212012490165356]","[0.043593196025503156, 0.04765377166133311]","[0.35223517133414506, 0.31792404193160334]","[0.6477648286658548, 0.6820759580683966]","[0.5, 0.5]","[0.3333333333333333, 0.3333333333333333]","[1.5, 1.5]","[0, 0]","[1, 1]",[1.5],2,2,1,0.0,1.5,0.06729787431541823,166.0,194.0,0.3401360544217687,0.37593984962406013,28.0,0.03580379520229143,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06858182923345835,0.022958345390040213,0.04562348384341813,0.33507960663287417,0.6649203933671257,166.0,194.0,-270.0,-224.0,28.0,46.0,0.3401360544217687,0.37593984962406013,0.03580379520229143,0.06729787431541823,0.06986578415149847,0.00256790983608024,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-11-26,Andrew Nembhard,Indiana Pacers @ Toronto Raptors,IND @ TOR,TOR,AWAY,player_steals,1.5,2,1,2,1,1.5,1.5,0.0,1,1,0.06941970904279882,0.026204018481198632,0.043215690561600184,0.37740163362209844,0.6225983663779016,0.4036056521032971,0.6658140569395018,-0.5,-0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[162.0, 135.0]","[-220.0, -181.0]","[0.3816793893129771, 0.425531914893617]","[0.6875, 0.6441281138790036]","[0.06917938931297712, 0.06966002877262051]","[0.024695899799367094, 0.02771213716303017]","[0.04448348951361003, 0.04194789160959034]","[0.35698348951361003, 0.39781977773058685]","[0.64301651048639, 0.6021802222694133]","[-0.5, -0.5]","[-0.3333333333333333, -0.3333333333333333]","[1.5, 1.5]","[1, 1]","[2, 2]",[1.5],2,2,1,0.0,1.5,0.06917938931297712,135.0,162.0,0.3816793893129771,0.425531914893617,27.0,0.0438525255806399,1.5,0,0.3333333333333333,-0.5,-0.3333333333333333,0,1.0,0.06941970904279882,0.026204018481198632,0.043215690561600184,0.37740163362209844,0.6225983663779016,135.0,162.0,-220.0,-181.0,27.0,39.0,0.3816793893129771,0.425531914893617,0.0438525255806399,0.06917938931297712,0.06966002877262051,0.00048063945964338384,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-26,Dillon Brooks,Phoenix Suns @ Sacramento Kings,PHX @ SAC,SAC,AWAY,player_steals,1.5,0,0,2,1,1.5,1.5,0.0,1,1,0.07071094349998586,0.030619897521143247,0.04009104597884261,0.43297900357775787,0.5670209964222421,0.4635989010989011,0.6071120424010847,1.5,1.0,1.5,thin (1-2 books),symmetric (<= 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[124.0, 108.0]","[-166.0, -144.0]","[0.44642857142857145, 0.4807692307692308]","[0.6240601503759399, 0.5901639344262295]","[0.07048872180451138, 0.07093316519546033]","[0.029396086792926157, 0.031843708249360336]","[0.04109263501158522, 0.0390894569461]","[0.4170324846356453, 0.44892552251987045]","[0.5829675153643546, 0.5510744774801295]","[1.5, 1.5]","[1.0, 1.0]","[1.5, 1.5]","[0, 0]","[0, 0]",[1.5],2,2,1,0.0,1.5,0.07048872180451138,108.0,124.0,0.44642857142857145,0.4807692307692308,16.0,0.03434065934065933,1.5,0,1.0,1.5,1.0,0,0.0,0.07071094349998586,0.030619897521143247,0.04009104597884261,0.43297900357775787,0.5670209964222421,108.0,124.0,-166.0,-144.0,16.0,22.0,0.44642857142857145,0.4807692307692308,0.03434065934065933,0.07048872180451138,0.07093316519546033,0.00044444339094895646,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-26,Ryan Rollins,Milwaukee Bucks @ Miami Heat,MIL @ MIA,MIA,AWAY,player_steals,1.5,1,0,2,1,1.5,1.5,0.0,1,1,0.06954521388754614,0.028764521489362316,0.040780692398183827,0.41368742412714027,0.5863125758728598,0.4424519456165026,0.6270932682710436,0.5,0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[116.0, 137.0]","[-154.0, -184.0]","[0.46296296296296297, 0.4219409282700422]","[0.6062992125984252, 0.647887323943662]","[0.0692621755613882, 0.06982825221370409]","[0.029988736861776555, 0.027540306116948077]","[0.03927343869961164, 0.04228794609675601]","[0.4329742261011864, 0.3944006221530941]","[0.5670257738988136, 0.605599377846906]","[0.5, 0.5]","[0.3333333333333333, 0.3333333333333333]","[1.5, 1.5]","[0, 0]","[1, 1]",[1.5],2,2,1,0.0,1.5,0.0692621755613882,116.0,137.0,0.4219409282700422,0.46296296296296297,21.0,0.04102203469292076,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06954521388754614,0.028764521489362316,0.040780692398183827,0.41368742412714027,0.5863125758728598,116.0,137.0,-184.0,-154.0,21.0,30.0,0.4219409282700422,0.46296296296296297,0.04102203469292076,0.0692621755613882,0.06982825221370409,0.0005660766523158944,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-26,Shaedon Sharpe,San Antonio Spurs @ Portland Trail Blazers,POR vs. SAS,SAS,HOME,player_steals,1.5,0,0,2,1,1.5,1.5,0.0,1,1,0.06870700011525746,0.025655460998714102,0.04305153911654336,0.37351756699110783,0.6264824330088922,0.3991730279898219,0.6695339721254355,1.5,1.0,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[162.0, 140.0]","[-220.0, -187.0]","[0.3816793893129771, 0.4166666666666667]","[0.6875, 0.6515679442508711]","[0.06917938931297712, 0.0682346109175378]","[0.024695899799367094, 0.02661502219806111]","[0.04448348951361003, 0.041619588719476686]","[0.35698348951361003, 0.3900516444686056]","[0.64301651048639, 0.6099483555313944]","[1.5, 1.5]","[1.0, 1.0]","[1.5, 1.5]","[0, 0]","[0, 0]",[1.5],2,2,1,0.0,1.5,0.0682346109175378,140.0,162.0,0.3816793893129771,0.4166666666666667,22.0,0.03498727735368956,1.5,0,1.0,1.5,1.0,0,0.0,0.06870700011525746,0.025655460998714102,0.04305153911654336,0.37351756699110783,0.6264824330088922,140.0,162.0,-220.0,-187.0,22.0,33.0,0.3816793893129771,0.4166666666666667,0.03498727735368956,0.0682346109175378,0.06917938931297712,0.0009447783954393274,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-11-28,Donovan Mitchell,Cleveland Cavaliers @ Atlanta Hawks,CLE @ ATL,ATL,AWAY,player_steals,1.5,1,0,2,1,1.5,1.5,0.0,1,1,0.0690075603234322,0.02466062260443891,0.044346937718993285,0.3576246423010456,0.6423753576989544,0.38228526490548453,0.6867222954179476,0.5,0.3333333333333333,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[178.0, 147.0]","[-245.0, -197.0]","[0.3597122302158273, 0.4048582995951417]","[0.7101449275362319, 0.6632996632996633]","[0.0698571577520593, 0.06815796289480508]","[0.02348769069726192, 0.025833554511615897]","[0.046369467054797386, 0.04232440838318918]","[0.3362245395185654, 0.3790247450835258]","[0.6637754604814345, 0.6209752549164741]","[0.5, 0.5]","[0.3333333333333333, 0.3333333333333333]","[1.5, 1.5]","[0, 0]","[1, 1]",[1.5],2,2,1,0.0,1.5,0.06815796289480508,147.0,178.0,0.3597122302158273,0.4048582995951417,31.0,0.04514606937931437,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.0690075603234322,0.02466062260443891,0.044346937718993285,0.3576246423010456,0.6423753576989544,147.0,178.0,-245.0,-197.0,31.0,48.0,0.3597122302158273,0.4048582995951417,0.04514606937931437,0.06815796289480508,0.0698571577520593,0.001699194857254227,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-12-01,Dillon Brooks,Phoenix Suns @ Los Angeles Lakers,PHX @ LAL,LAL,AWAY,player_steals,1.5,1,0,3,1,1.5,1.5,0.0,1,1,0.06802924915949848,0.025936756789037656,0.04209249237046083,0.38142153305728427,0.6185784669427158,0.40735828984632194,0.6606709593131767,0.5,0.3333333333333333,0.5,medium (3-4 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings', 'bovada']","[162.0, 136.0, 140.0]","[-220.0, -182.0, -185.0]","[0.3816793893129771, 0.423728813559322, 0.4166666666666667]","[0.6875, 0.6453900709219859, 0.6491228070175439]","[0.06917938931297712, 0.06911888448130776, 0.06578947368421056]","[0.024695899799367094, 0.027394205958692353, 0.02572016460905352]","[0.04448348951361003, 0.04172467852261541, 0.040069309075157045]","[0.35698348951361003, 0.39633460760062966, 0.39094650205761317]","[0.64301651048639, 0.6036653923993704, 0.6090534979423868]","[0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5]","[0, 0, 0]","[1, 1, 1]",[1.5],3,3,1,0.0,1.5,0.06578947368421056,136.0,162.0,0.3816793893129771,0.423728813559322,26.0,0.04204942424634489,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.06802924915949848,0.025936756789037656,0.04209249237046083,0.38142153305728427,0.6185784669427158,136.0,162.0,-220.0,-182.0,26.0,38.0,0.3816793893129771,0.423728813559322,0.04204942424634489,0.06578947368421056,0.06917938931297712,0.00338991562876656,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-12-01,Jalen Suggs,Chicago Bulls @ Orlando Magic,ORL vs. CHI,CHI,HOME,player_steals,1.5,5,1,3,2,1.5,2.5,1.0,1,0,0.06891885985618405,0.039179212955195074,0.029739646900988976,0.5687159748512025,0.43128402514879755,0.6078951878063976,0.4610236720497865,-3.5,-2.3333333333333335,3.5,medium (3-4 books),symmetric (<= 1.0% difference),Q2 (25-50%),min,0,"['fanduel', 'draftkings', 'bovada']","[-138.0, -164.0, -165.0]","[104.0, 123.0, 125.0]","[0.5798319327731093, 0.6212121212121212, 0.6226415094339622]","[0.49019607843137253, 0.4484304932735426, 0.4444444444444444]","[0.07002801120448177, 0.06964261448566383, 0.06708595387840655]","[0.03794711601918255, 0.04044606645762716, 0.039144456388775506]","[0.03208089518529922, 0.029196548028036673, 0.02794149748963104]","[0.5418848167539267, 0.580766054754494, 0.5834970530451867]","[0.4581151832460733, 0.41923394524550595, 0.4165029469548134]","[-3.5, -3.5, -3.5]","[-2.3333333333333335, -2.3333333333333335, -2.3333333333333335]","[1.5, 1.5, 1.5]","[1, 1, 1]","[5, 5, 5]",[1.5],3,3,2,0.5,1.75,0.0666666666666666,-165.0,200.0,0.3333333333333333,0.6226415094339622,365.0,0.2893081761006289,1.5,0,2.3333333333333335,-3.5,-2.3333333333333335,0,1.0,0.06891885985618405,0.039179212955195074,0.029739646900988976,0.5687159748512025,0.43128402514879755,-165.0,-138.0,104.0,125.0,27.0,21.0,0.5798319327731093,0.6226415094339622,0.042809576660852944,0.06708595387840655,0.07002801120448177,0.0029420573260752203,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-12-01,Kawhi Leonard,Los Angeles Clippers @ Miami Heat,LAC @ MIA,MIA,AWAY,player_steals,1.5,3,1,2,1,1.5,1.5,0.0,1,1,0.0696880205966984,0.02842169482090698,0.041266325775791424,0.4079329924424582,0.5920670075575418,0.4363546872633651,0.6333333333333333,-1.5,-1.0,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['draftkings', 'fanduel']","[113.0, 148.0]","[-150.0, -200.0]","[0.4694835680751174, 0.4032258064516129]","[0.6, 0.6666666666666666]","[0.06948356807511735, 0.06989247311827945]","[0.030502005300753865, 0.026341384341060092]","[0.03898156277436349, 0.04355108877721936]","[0.4389815627743635, 0.3768844221105528]","[0.5610184372256365, 0.6231155778894473]","[-1.5, -1.5]","[-1.0, -1.0]","[1.5, 1.5]","[1, 1]","[3, 3]",[1.5],2,2,1,0.0,1.5,0.06948356807511735,113.0,148.0,0.4032258064516129,0.4694835680751174,35.0,0.0662577616235045,1.5,0,1.0,-1.5,-1.0,0,1.0,0.0696880205966984,0.02842169482090698,0.041266325775791424,0.4079329924424582,0.5920670075575418,113.0,148.0,-200.0,-150.0,35.0,50.0,0.4032258064516129,0.4694835680751174,0.0662577616235045,0.06948356807511735,0.06989247311827945,0.00040890504316209997,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,1,2025-12-03,Devin Vassell,San Antonio Spurs @ Orlando Magic,SAS @ ORL,ORL,AWAY,player_steals,1.5,0,0,2,1,1.5,1.5,0.0,1,1,0.06827592520053705,0.023082452625269256,0.04519347257526779,0.3385564558116687,0.6614435441883313,0.361638908436938,0.706637016763599,1.5,1.0,1.5,thin (1-2 books),under_heavy (< 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[194.0, 161.0]","[-270.0, -216.0]","[0.3401360544217687, 0.3831417624521073]","[0.7297297297297297, 0.6835443037974683]","[0.06986578415149847, 0.06668606624957563]","[0.022212012490165356, 0.023952892760373157]","[0.04765377166133311, 0.04273317348920247]","[0.31792404193160334, 0.35918886969173414]","[0.6820759580683966, 0.6408111303082659]","[1.5, 1.5]","[1.0, 1.0]","[1.5, 1.5]","[0, 0]","[0, 0]",[1.5],2,2,1,0.0,1.5,0.06668606624957563,161.0,194.0,0.3401360544217687,0.3831417624521073,33.0,0.043005708030338596,1.5,0,1.0,1.5,1.0,0,0.0,0.06827592520053705,0.023082452625269256,0.04519347257526779,0.3385564558116687,0.6614435441883313,161.0,194.0,-270.0,-216.0,33.0,54.0,0.3401360544217687,0.3831417624521073,0.043005708030338596,0.06668606624957563,0.06986578415149847,0.0031797179019228405,,,,odds_disagree
3,UNDER,steals,odds_disagree,MARKET STRUCTURE,0.05025881029375956,0.6197411897062404,0.6699999999999999,0,2025-12-03,Jalen Suggs,San Antonio Spurs @ Orlando Magic,ORL vs. SAS,SAS,HOME,player_steals,1.5,3,1,2,1,1.5,1.5,0.0,1,1,0.07035854437528474,0.040183449505476365,0.030175094869808378,0.5707554144661079,0.4292445855338922,0.6109388639715843,0.45941968040370057,-1.5,-1.0,1.5,thin (1-2 books),over_heavy (> 1.0% difference),Q2 (25-50%),only_line,1,"['fanduel', 'draftkings']","[-178.0, -139.0]","[132.0, 105.0]","[0.6402877697841727, 0.5815899581589958]","[0.43103448275862066, 0.4878048780487805]","[0.07132225254279323, 0.06939483620777626]","[0.04262654482180139, 0.03774035418915134]","[0.028695707720991837, 0.03165448201862492]","[0.5976612249623713, 0.5438496039698445]","[0.4023387750376288, 0.45615039603015556]","[-1.5, -1.5]","[-1.0, -1.0]","[1.5, 1.5]","[1, 1]","[3, 3]",[1.5],2,2,1,0.0,1.5,0.06939483620777626,-178.0,-139.0,0.5815899581589958,0.6402877697841727,39.0,0.05869781162517684,1.5,0,1.0,-1.5,-1.0,0,1.0,0.07035854437528474,0.040183449505476365,0.030175094869808378,0.5707554144661079,0.4292445855338922,-178.0,-139.0,105.0,132.0,39.0,27.0,0.5815899581589958,0.6402877697841727,0.05869781162517684,0.06939483620777626,0.07132225254279323,0.0019274163350169737,,,,odds_disagree
